27,48,4,33.4513
48,68,14,10.122
48,67,21,8.75907
27,47,21,4.59894
68,87,26,12.0317
67,88,29,18.5265
87,108,35,17.1302
88,107,41,12.6006
108,127,44,16.9782
27,28,47,2.1174
107,128,50,15.7399
127,148,53,15.9186
128,147,59,17.4368
48,69,63,2.60654
148,168,65,9.17612
148,167,66,12.8994
167,188,72,24.2648
188,208,77,20.7098
28,49,77,5.02294
168,187,82,8.68024
208,228,86,11.6406
208,229,91,10.1445
228,249,92,25.982
69,89,92,3.50433
68,89,92,1.89343
249,269,99,15.0202
229,248,100,16.0478
188,207,103,4.71378
188,209,104,4.43987
269,289,108,11.4598
249,268,111,7.83502
87,106,113,1.71209
269,290,114,9.83514
168,189,116,2.81112
289,310,117,15.7861
107,126,118,1.89802
148,169,119,2.18381
290,309,120,24.571
89,109,121,3.50327
67,86,121,1.65547
127,146,122,2.07815
27,46,126,1.21433
310,329,128,13.9852
208,227,133,2.7825
108,129,133,1.52595
67,66,133,1.02957
128,149,136,1.73643
269,270,137,2.81579
147,166,141,1.87043
269,288,147,3.14591
69,90,155,1.57777
167,186,156,1.66989
329,350,157,4.98657
69,70,158,1.09143
27,26,164,0.645045
350,351,165,13.0584
90,111,165,15.316
310,331,167,2.87209
229,250,167,1.91538
90,110,168,8.15776
111,132,170,31.4938
70,91,171,11.4194
27,8,171,0.869176
310,311,173,1.82162
350,371,174,8.62066
351,372,176,13.2891
132,153,176,26.139
110,131,176,19.6985
